Suburb,BuildingArea,Latitude,Longitude,Price_USD
Maribyrnong,185.0,-37.78606,144.88459,737250.0
Meadow Heights,140.0,-37.64023,144.91399,361500.0
Mentone,216.0,-37.98368,145.09237,675000.0
Mentone,132.0,-37.98329,145.0918,720375.0
Mentone,154.0,-37.97459,145.06937,630000.0
Moonee Ponds,114.0,-37.76285,144.90575,907500.0
Mulgrave,129.0,-37.93211,145.18955,487500.0
Mulgrave,224.0,-37.92979,145.2036,828750.0
Newport,196.0,-37.84815,144.86866,705000.0
Oakleigh,175.0,-37.9073,145.0962,862500.0
Pascoe Vale,108.0,-37.72304,144.92864,507000.0
Point Cook,135.0,-37.9105,144.73457,405000.0
Ringwood,106.0,-37.82136,145.22497,840000.0
Roxburgh Park,0.0,-37.61419,144.93448,427500.0
St Albans,138.0,-37.74845,144.8144,483750.0
Strathmore,302.0,-37.71965,144.90831,960000.0
Sunshine West,131.0,-37.79128,144.82362,535125.0
Taylors Lakes,138.0,-37.71254,144.80836,528750.0
Thornbury,145.0,-37.75968,145.02305,1031250.0
Thornbury,0.0,-37.76343,145.02096,675000.0
Werribee,163.0,-37.87215,144.65608,472500.0
Werribee,123.0,-37.89152,144.68345,382500.0
Airport West,163.0,-37.72812,144.88735,750000.75
Alphington,126.0,-37.7753,145.0267,877500.0
Altona,75.0,-37.86933,144.81704,343500.0
Ascot Vale,92.0,-37.7822,144.92042,652500.0
Aspendale,91.0,-38.01908,145.09702,585000.0
Bayswater North,193.0,-37.82778,145.28958,675000.0
Beaumaris,124.0,-37.97289,145.05079,1015500.0
Blackburn,194.0,-37.81231,145.1642,1042500.0
Brunswick West,106.0,-37.75918,144.94829,656250.0
Brunswick West,180.0,-37.75465,144.94144,937500.0
Bulleen,161.0,-37.77892,145.09281,735000.0
Carlton,128.0,-37.79667,144.97204,947250.0
Clayton South,98.0,-37.93539,145.11986,738750.0
Craigieburn,110.0,-37.61114,144.93683,446250.0
Deer Park,125.0,-37.7687,144.75833,441750.0
Dingley Village,168.0,-37.98145,145.12834,714000.0
Eltham North,198.0,-37.68739,145.14437,712500.0
Epping,148.0,-37.64372,145.03761,480750.0
Ferntree Gully,145.0,-37.89555,145.27625,597750.0
Flemington,98.0,-37.78449,144.93482,615000.0
Flemington,96.0,-37.78363,144.92997,918750.0
Footscray,123.0,-37.79047,144.88289,600000.0
Glen Iris,158.0,-37.86578,145.06886,1650000.0
Glen Waverley,164.0,-37.87738,145.18083,1342500.0
Glenroy,92.0,-37.70175,144.93578,453750.0
Greensborough,192.0,-37.7008,145.09974,750000.0
Hadfield,104.0,-37.70444,144.95274,562500.0
Heathmont,207.0,-37.82507,145.24058,873750.0
Heathmont,200.0,-37.83145,145.22826,699000.0
Highett,187.0,-37.94957,145.0246,1162500.0
Hoppers Crossing,129.0,-37.8835,144.68447,382500.0
Ivanhoe East,128.0,-37.77536,145.06295,1151250.0
Keilor,104.0,-37.71296,144.82223,508875.0
Keilor Downs,177.0,-37.72086,144.794,540000.0
Keilor East,202.0,-37.74375,144.87487,891000.0
Kingsville,122.0,-37.81196,144.88209,825000.0
Maidstone,131.0,-37.78947,144.88105,648750.0
Malvern,156.0,-37.86115,145.03217,1132500.0
Meadow Heights,129.0,-37.64343,144.91193,354750.0
Mill Park,270.0,-37.67217,145.0642,567750.0
Mitcham,187.0,-37.81059,145.18975,927750.0
Moonee Ponds,118.0,-37.76464,144.91035,903750.0
Moonee Ponds,172.0,-37.75947,144.92542,930000.0
Newport,181.0,-37.84445,144.87966,1175250.0
Niddrie,251.0,-37.74101,144.88478,1027500.0
Northcote,112.0,-37.76917,144.98606,1263750.0
Oakleigh,179.0,-37.90706,145.09524,1121250.0
Oakleigh South,120.0,-37.93409,145.08383,832500.0
Ormond,134.0,-37.90491,145.04568,827250.0
Port Melbourne,240.0,-37.83981,144.9364,1383750.0
Port Melbourne,96.0,-37.83509,144.94286,750000.0
Prahran,200.0,-37.85793,145.00734,1237500.0
Richmond,122.0,-37.81384,145.00358,1143750.0
Ringwood,100.0,-37.80902,145.23561,780000.0
Ringwood East,112.0,-37.80103,145.25368,600000.0
Rosanna,276.0,-37.74586,145.07392,1350000.0
Roxburgh Park,147.0,-37.61562,144.92606,435375.0
Sandringham,273.0,-37.95185,145.01859,1717500.0
Sandringham,117.0,-37.94901,145.01167,1293750.0
South Melbourne,78.0,-37.83423,144.95243,1016250.0
South Morang,152.0,-37.6366,145.07226,405000.0
Sunshine North,130.0,-37.77388,144.84369,577500.0
Waterways,244.0,-38.01345,145.1342,924000.0
Werribee,177.0,-37.89463,144.66857,465750.0
Yarraville,142.0,-37.8215,144.89614,600000.0
Yarraville,137.0,-37.81284,144.89159,825000.0
Aberfeldie,186.0,-37.7609,144.89886,1237500.0
Bentleigh,233.0,-37.92098,145.02422,1657500.0
Bentleigh East,105.0,-37.92041,145.07901,802500.0
Blackburn,270.0,-37.82665,145.1518,1425000.0
Blackburn,287.0,-37.82942,145.16714,1387500.0
Blackburn South,168.0,-37.84307,145.13419,825000.0
Boronia,112.0,-37.86205,145.25333,525000.0
Braybrook,93.0,-37.78311,144.85331,630000.0
Brighton,110.0,-37.88879,144.99833,1006500.0
Brighton,36.0,-37.91414,145.00527,1470000.0
Brunswick,77.0,-37.7697,144.96866,683250.0
Brunswick,288.0,-37.75792,144.97218,1365000.0
Brunswick East,89.0,-37.75995,144.97413,712500.0
Bulleen,130.0,-37.77592,145.09714,918750.0
Bundoora,179.0,-37.68591,145.07825,1128750.0
Bundoora,144.0,-37.7002,145.06517,547500.0
Carnegie,101.0,-37.88592,145.04781,637500.0
Carnegie,147.0,-37.89235,145.04954,1131000.0
Cheltenham,156.0,-37.95569,145.06588,900750.0
Clayton,100.0,-37.92559,145.10804,607500.0
Coburg,209.0,-37.73697,144.97568,731250.0
Coburg,104.0,-37.74701,144.96369,660000.0
Coburg North,150.0,-37.72631,144.96274,630750.0
Collingwood,90.0,-37.79737,144.98492,698250.0
Craigieburn,184.0,-37.59735,144.91118,369000.0
Croydon,139.0,-37.80244,145.29711,643500.0
Dingley Village,234.0,-37.97215,145.12389,960750.0
Doncaster,139.0,-37.78267,145.14278,563250.0
Eltham,146.0,-37.72503,145.15142,686250.0
Essendon,183.0,-37.75009,144.89271,862500.0
Fairfield,148.0,-37.77167,145.02015,941250.0
Glen Waverley,164.0,-37.88809,145.19011,956250.0
Glen Waverley,237.0,-37.8888,145.18692,1110000.0
Greensborough,200.0,-37.68569,145.10902,691500.0
Greensborough,211.0,-37.6929,145.1272,648750.0
Greenvale,239.0,-37.6248,144.87612,487500.0
Hampton,147.0,-37.93753,145.0102,1087500.0
Hawthorn,227.0,-37.83508,145.0429,1743750.0
Hawthorn,104.0,-37.82031,145.04043,1087500.0
Hillside,120.0,-37.70228,144.74316,471000.0
Hillside,155.0,-37.6883,144.74225,484125.0
Hoppers Crossing,134.0,-37.87517,144.67094,393750.0
Jacana,87.0,-37.68908,144.9116,469500.0
Keilor,225.0,-37.72465,144.8359,630000.0
Kew East,88.0,-37.79938,145.05662,993750.0
Kew East,160.0,-37.79546,145.04533,1481250.0
Kingsville,118.0,-37.80774,144.88251,855000.0
Kingsville,282.0,-37.80592,144.8807,750000.0
Meadow Heights,95.0,-37.65877,144.91191,277500.0
Mentone,166.0,-37.98087,145.06024,746250.0
Mill Park,231.0,-37.65898,145.08245,675000.0
Moonee Ponds,145.0,-37.76913,144.93236,900000.0
Moorabbin,117.0,-37.94511,145.04427,621000.0
Mount Waverley,145.0,-37.86118,145.11506,1001250.0
Mount Waverley,160.0,-37.86127,145.14271,1110000.0
Mulgrave,152.0,-37.9265,145.19758,825000.0
Newport,110.0,-37.84461,144.87515,946500.0
Newport,160.0,-37.84373,144.88604,907500.0
Northcote,119.0,-37.77432,144.99111,990000.0
Oak Park,111.0,-37.7151,144.92103,543750.0
Pascoe Vale,133.0,-37.71594,144.92986,637500.0
Point Cook,219.0,-37.88177,144.74221,573750.0
Point Cook,244.0,-37.90584,144.74858,476250.0
Port Melbourne,230.0,-37.836,144.93701,1470000.0
Richmond,145.0,-37.81937,145.00146,1125000.0
Ringwood East,135.0,-37.80954,145.25538,559500.0
Roxburgh Park,92.0,-37.62388,144.93701,285000.0
Sandringham,220.0,-37.95893,145.0128,1436250.0
Scoresby,166.0,-37.88919,145.2165,721500.0
South Melbourne,72.0,-37.8343,144.95529,641250.0
Sunshine North,183.0,-37.76482,144.83375,498750.0
Surrey Hills,223.0,-37.82832,145.09242,1357500.0
Surrey Hills,270.0,-37.82807,145.10796,1672500.0
Thomastown,169.0,-37.67666,144.99161,562500.0
Thornbury,92.0,-37.75582,144.98951,1203750.0
Viewbank,136.0,-37.7417,145.0958,756750.0
Wantirna South,173.0,-37.85728,145.24839,795000.0
Watsonia,124.0,-37.71502,145.08844,594000.0
Werribee,125.0,-37.88537,144.65337,352500.0
Werribee,194.0,-37.90918,144.68325,386250.0
West Footscray,109.0,-37.79644,144.86388,652500.0
West Melbourne,209.0,-37.80947,144.94473,1125000.0
Williams Landing,25.0,-37.85504,144.73516,416250.0
Windsor,150.0,-37.85277,144.98485,1068750.0
Yarraville,89.0,-37.82067,144.87725,892500.0
Albanvale,120.0,-37.74965,144.77009,379500.0
Ardeer,112.0,-37.77245,144.8001,547500.0
Armadale,80.0,-37.8542,145.01506,1095000.0
Armadale,128.0,-37.85425,145.01545,1294500.0
Ashburton,203.0,-37.86664,145.08597,1440000.0
Ashwood,115.0,-37.86394,145.09702,1181250.0
Balwyn North,144.0,-37.79094,145.07899,1417500.0
Bentleigh,220.0,-37.91741,145.02873,1421250.0
Bentleigh East,239.0,-37.91783,145.0816,960000.0
Bentleigh East,167.0,-37.91291,145.05996,1196250.0
Brighton,170.0,-37.90542,145.00604,1387500.0
Brunswick East,34.0,-37.7734,144.97686,240000.0
Bulleen,170.0,-37.76012,145.0854,930000.0
Bundoora,139.0,-37.70042,145.0614,925500.0
Burwood East,108.0,-37.85985,145.15656,750000.0
Cheltenham,112.0,-37.97342,145.07201,716250.0
Cheltenham,133.0,-37.96402,145.06658,922500.0
Clarinda,177.0,-37.94452,145.11108,662475.0
Clarinda,114.0,-37.93765,145.10583,592500.0
Coburg,107.0,-37.73999,144.95141,660000.0
Coburg,98.0,-37.74671,144.95142,802500.0
Coburg,155.0,-37.7505,144.97649,813750.0
Craigieburn,132.0,-37.59604,144.94022,436875.0
Craigieburn,148.0,-37.56857,144.91694,360000.0
Craigieburn,159.0,-37.58012,144.91998,392250.0
Craigieburn,150.0,-37.56937,144.90524,363750.0
Dallas,108.0,-37.67345,144.92526,356250.0
Dingley Village,210.0,-37.96853,145.12948,727500.0
Donvale,254.0,-37.77559,145.17933,900000.0
Donvale,150.0,-37.78298,145.17682,741000.0
Elsternwick,180.0,-37.88319,145.01142,1578750.0
Eltham,135.0,-37.70659,145.16345,607500.0
Fairfield,133.0,-37.77044,145.02465,960000.0
Fitzroy,67.0,-37.79617,144.97982,435000.0
Flemington,153.0,-37.78273,144.92358,763125.0
Footscray,91.0,-37.79583,144.89406,706500.0
Glen Iris,124.0,-37.85574,145.09051,975000.0
Glen Iris,111.0,-37.84782,145.05004,980625.0
Glen Iris,150.0,-37.85678,145.05555,1042500.0
Glen Waverley,102.0,-37.86941,145.17108,982500.0
Glen Waverley,124.0,-37.8656,145.15034,963750.0
Glen Waverley,169.0,-37.89965,145.17135,969000.0
Glenroy,175.0,-37.70317,144.91396,623250.0
Glenroy,93.0,-37.69879,144.93354,427500.0
Gowanbrae,212.0,-37.69953,144.89941,698250.0
Highett,210.0,-37.94708,145.04056,918750.0
Hillside,118.0,-37.70388,144.75259,358500.0
Hoppers Crossing,112.0,-37.88531,144.68431,390000.0
Jacana,120.0,-37.68196,144.90661,487500.0
Keilor East,271.0,-37.74009,144.87787,971250.0
Keilor East,211.0,-37.74514,144.87313,937500.0
Keilor East,176.0,-37.74127,144.86648,739500.0
Keilor East,113.0,-37.74695,144.86625,465000.0
Kensington,108.0,-37.79244,144.92036,630750.0
Kew,126.0,-37.80946,145.04251,1635000.0
Kew East,188.0,-37.79639,145.04595,1588500.0
Lalor,103.0,-37.66958,145.02941,525000.0
Malvern East,172.0,-37.87939,145.0656,1522500.0
Malvern East,123.0,-37.87241,145.05103,1350000.0
Maribyrnong,174.0,-37.77961,144.88587,1125000.0
Montmorency,102.0,-37.72266,145.12172,567000.0
Mount Waverley,160.0,-37.88859,145.13335,1005000.0
Niddrie,210.0,-37.74103,144.8851,862500.0
Nunawading,125.0,-37.82568,145.16752,913500.0
Pascoe Vale,103.0,-37.72208,144.93714,735000.0
Pascoe Vale,105.0,-37.7249,144.9474,439125.0
Prahran,0.0,-37.85257,145.00296,1042500.0
Preston,144.0,-37.75049,145.02099,720750.0
South Morang,175.0,-37.62292,145.09507,447750.0
St Albans,138.0,-37.73497,144.7864,469500.0
Strathmore Heights,149.0,-37.71106,144.89427,750000.0
Sunshine North,123.0,-37.75962,144.82596,376875.0
Sunshine West,117.0,-37.78651,144.81357,487500.0
Templestowe,185.0,-37.75592,145.16605,862500.0
Templestowe Lower,195.0,-37.77493,145.12547,960000.0
Vermont,177.0,-37.83691,145.21269,975000.0
Vermont South,212.0,-37.85995,145.18579,1020000.0
Wantirna South,294.0,-37.88634,145.21601,926250.0
Werribee,141.0,-37.90419,144.63761,367500.0
Werribee,112.0,-37.89513,144.64056,309525.0
West Footscray,129.0,-37.79591,144.87595,742500.0
West Footscray,119.0,-37.79105,144.87914,825375.0
Yallambie,212.0,-37.73022,145.08361,768750.0
Airport West,96.0,-37.72739,144.88235,637500.0
Albion,121.0,-37.78036,144.8195,570000.0
Altona Meadows,232.0,-37.87941,144.76935,562500.0
Ashburton,93.0,-37.8696,145.0866,907500.0
Bayswater North,147.0,-37.82391,145.30266,543000.0
Bentleigh East,115.0,-37.93574,145.06169,765000.0
Blackburn North,240.0,-37.80505,145.14919,1106250.0
Blackburn South,115.0,-37.84378,145.13407,921750.0
Box Hill,77.0,-37.8179,145.1341,489750.0
Brunswick,120.0,-37.75877,144.97316,993750.0
Brunswick,174.0,-37.77081,144.96318,1222500.0
Brunswick,187.0,-37.76296,144.97239,1327500.0
Brunswick West,105.0,-37.75744,144.94945,750000.0
Bulleen,120.0,-37.77352,145.09844,975000.0
Bulleen,158.0,-37.76823,145.08103,998250.0
Carnegie,181.0,-37.89184,145.06056,1474500.0
Caroline Springs,171.0,-37.73917,144.72874,484500.0
Cheltenham,137.0,-37.95656,145.06926,596250.0
Cheltenham,134.0,-37.9583,145.06041,870000.0
Craigieburn,255.0,-37.57383,144.92424,551250.0
Craigieburn,177.0,-37.58905,144.93658,450000.0
Craigieburn,146.0,-37.58364,144.90804,356250.0
Craigieburn,143.0,-37.57869,144.91069,414000.0
Croydon,285.0,-37.79773,145.26956,885000.0
Deer Park,118.0,-37.77224,144.77381,474000.0
Delahey,142.0,-37.71046,144.77043,455625.0
Donvale,107.0,-37.79937,145.18164,581250.0
Epping,114.0,-37.64206,145.03703,484500.0
Epping,113.0,-37.65843,145.03091,468750.0
Fawkner,203.0,-37.7166,144.97665,600000.0
Ferntree Gully,110.0,-37.87101,145.26642,581250.0
Fitzroy,124.0,-37.79395,144.97698,975000.0
Flemington,54.0,-37.783,144.93204,339375.0
Glen Iris,101.0,-37.84967,145.08388,963750.0
Glenroy,112.0,-37.70072,144.91662,788250.0
Greensborough,137.0,-37.69443,145.11245,588750.0
Hampton,275.0,-37.937,145.01169,1500000.0
Hampton East,175.0,-37.94312,145.0244,843750.0
Heidelberg,118.0,-37.74821,145.06933,738750.0
Highett,302.0,-37.94964,145.02753,1433250.0
Kealba,125.0,-37.73522,144.82044,429000.0
Keilor East,113.0,-37.7482,144.86924,472500.0
Kew,88.0,-37.81202,145.04217,1222500.0
Kew East,170.0,-37.79032,145.05408,1406250.0
Mitcham,166.0,-37.80961,145.1847,667500.0
Moonee Ponds,129.0,-37.76996,144.93466,871500.0
Mount Waverley,138.0,-37.88061,145.12449,1189500.0
Mount Waverley,179.0,-37.86445,145.12538,1056000.0
Mulgrave,204.0,-37.93173,145.19475,810000.0
Mulgrave,107.0,-37.93271,145.17792,630000.0
Murrumbeena,200.0,-37.90584,145.0725,990891.0
Newport,98.0,-37.84332,144.87718,847500.0
Niddrie,83.0,-37.7361,144.88306,600000.0
Northcote,162.0,-37.77171,144.99565,1162500.0
Northcote,188.0,-37.76898,144.9858,1012500.0
Oakleigh,120.0,-37.90584,145.09495,570000.0
Oakleigh South,196.0,-37.9212,145.09125,1087500.0
Ormond,178.0,-37.90433,145.05163,1087500.0
Plumpton,178.0,-37.71429,144.72492,469125.0
Port Melbourne,151.0,-37.83452,144.93586,1293750.0
Prahran,147.0,-37.84969,145.00057,1097250.0
Roxburgh Park,134.0,-37.62191,144.92158,319500.0
Sandringham,184.0,-37.94723,145.02268,787500.0
Seddon,88.0,-37.80257,144.88811,510000.0
South Morang,187.0,-37.63534,145.09081,493875.0
St Helena,150.0,-37.68969,145.12366,672750.0
Surrey Hills,256.0,-37.82671,145.11068,1432500.0
Templestowe,170.0,-37.75436,145.11939,682500.0
Vermont,166.0,-37.84454,145.18881,945000.0
Vermont South,159.0,-37.84919,145.17436,901500.0
Werribee,115.0,-37.89423,144.64131,386250.0
West Footscray,95.0,-37.79613,144.86742,630000.0
Wheelers Hill,291.0,-37.90001,145.18688,1245000.0
Yarraville,128.0,-37.81279,144.87717,1020000.0
Yarraville,125.0,-37.81111,144.88759,1091250.0
Ascot Vale,178.0,-37.77708,144.90914,863250.0
Ashburton,200.0,-37.86058,145.08542,1237500.0
Bentleigh East,243.0,-37.91865,145.05418,1350000.0
Bentleigh East,183.0,-37.90866,145.07533,847500.0
Bentleigh East,186.0,-37.91487,145.06623,1027500.0
Bentleigh East,194.0,-37.92599,145.07537,983250.0
Blackburn,121.0,-37.81511,145.15828,1012500.0
Blackburn South,150.0,-37.8429,145.14895,678750.0
Boronia,136.0,-37.85652,145.2758,546000.0
Box Hill,133.0,-37.82703,145.12938,1425000.0
Brighton East,175.0,-37.92364,145.01118,1545000.0
Brighton East,0.0,-37.92698,145.02673,1237500.0
Brunswick East,122.0,-37.76292,144.97975,719250.0
Bundoora,0.0,-37.70765,145.05556,611250.0
Burnside,174.0,-37.74518,144.74708,435000.0
Burwood,151.0,-37.84691,145.10029,915000.0
Burwood,188.0,-37.84533,145.12764,1151250.0
Burwood,94.0,-37.85621,145.10641,991875.0
Carnegie,193.0,-37.89877,145.05132,1050000.0
Caulfield South,82.0,-37.8981,145.03551,592500.0
Cheltenham,213.0,-37.97404,145.07541,975000.0
Clayton South,123.0,-37.94122,145.10924,712500.0
Coolaroo,104.0,-37.65704,144.92987,345000.0
Craigieburn,0.0,-37.57687,144.911,309375.0
Croydon,294.0,-37.79546,145.27002,891000.0
Croydon,185.0,-37.78466,145.27326,678750.0
Dandenong North,146.0,-37.96171,145.20122,450000.0
Eltham,202.0,-37.70562,145.16611,795000.0
Epping,0.0,-37.64972,145.04086,446250.0
Essendon,195.0,-37.75238,144.92249,1185000.0
Fitzroy North,80.0,-37.78852,144.97872,1038750.0
Fitzroy North,93.0,-37.77796,144.98374,1050000.0
Fitzroy North,173.0,-37.7833,144.98521,1402500.0
Footscray,110.0,-37.7977,144.90398,566250.0
Forest Hill,119.0,-37.83945,145.16684,808500.0
Forest Hill,140.0,-37.83161,145.17555,798750.0
Gowanbrae,215.0,-37.70128,144.90187,491250.0
Hoppers Crossing,150.0,-37.84958,144.67154,451500.0
Hoppers Crossing,180.0,-37.86495,144.69719,425250.0
Keilor Downs,223.0,-37.72649,144.80992,525000.0
Keilor East,175.0,-37.73977,144.87734,720000.0
Kew,232.0,-37.80121,145.04581,1312500.0
Keysborough,201.0,-38.00009,145.16959,697500.0
Kings Park,147.0,-37.73574,144.77898,420000.0
Lalor,133.0,-37.66374,144.99871,468750.0
Maidstone,110.0,-37.78817,144.87873,551250.0
Malvern East,97.0,-37.87798,145.06731,488250.0
Middle Park,113.0,-37.84804,144.96066,1567500.0
Mitcham,150.0,-37.82653,145.20261,680850.0
Mitcham,136.0,-37.8236,145.20898,757500.0
Moonee Ponds,129.0,-37.77081,144.92074,978750.0
Moorabbin,138.0,-37.93557,145.04919,804000.0
Moorabbin,0.0,-37.94492,145.04938,967500.0
Mordialloc,178.0,-38.00341,145.08773,1125000.0
Mount Waverley,118.0,-37.88751,145.13545,771600.0
Mount Waverley,138.0,-37.88678,145.12748,776250.0
Mulgrave,140.0,-37.92811,145.14971,705000.0
Niddrie,111.0,-37.73901,144.89154,633750.0
Northcote,81.0,-37.76623,144.99318,838500.0
Oakleigh,76.0,-37.89721,145.09792,656250.0
Point Cook,136.0,-37.90858,144.77771,395250.0
Preston,96.0,-37.75277,145.00734,682500.0
Ringwood,126.0,-37.8101,145.21697,525000.0
Ringwood East,116.0,-37.80401,145.25225,702750.0
Rosanna,124.0,-37.74351,145.07965,918000.0
Roxburgh Park,202.0,-37.63499,144.93409,465750.0
Sandringham,168.0,-37.95685,145.01977,1117500.0
Scoresby,116.0,-37.88953,145.22056,667500.0
Seddon,199.0,-37.80898,144.88701,1126500.0
St Albans,134.0,-37.75405,144.82014,402750.0
Strathmore,189.0,-37.73797,144.92455,1386000.0
Sunshine,95.0,-37.78514,144.84561,538125.0
Surrey Hills,151.0,-37.83015,145.09035,1286250.0
Tarneit,103.0,-37.86744,144.65609,262500.0
Thornbury,151.0,-37.75937,145.01534,953250.0
Tullamarine,102.0,-37.69423,144.88002,405000.0
Wantirna,200.0,-37.85639,145.23536,713250.0
Wantirna South,191.0,-37.86887,145.22116,997500.0
Watsonia,79.0,-37.70657,145.07878,487500.0
Werribee,172.0,-37.89327,144.64789,476250.0
Williamstown,133.0,-37.85927,144.87904,773250.0
Yarraville,112.0,-37.81188,144.88449,963750.0
Abbotsford,93.0,-37.80124,144.99459,930000.0
Altona,106.0,-37.85993,144.8176,705000.0
Ascot Vale,97.0,-37.77529,144.92255,712500.0
Bellfield,96.0,-37.75259,145.03621,596250.0
Bentleigh,102.0,-37.93199,145.03939,907500.0
Bentleigh,163.0,-37.92727,145.04771,1200000.0
Bentleigh East,184.0,-37.93682,145.0762,787500.0
Boronia,160.0,-37.84739,145.3024,540375.0
Broadmeadows,84.0,-37.68671,144.93028,481875.0
Broadmeadows,103.0,-37.68333,144.92196,577500.0
Brunswick East,96.0,-37.77523,144.97479,900000.0
Bundoora,142.0,-37.69667,145.05403,577500.0
Bundoora,95.0,-37.678,145.05693,328500.0
Camberwell,291.0,-37.84265,145.08199,1676250.0
Camberwell,189.0,-37.83411,145.06916,1402500.0
Chadstone,86.0,-37.8794,145.10616,661500.0
Cheltenham,0.0,-37.95683,145.07184,731250.0
Cheltenham,137.0,-37.9717,145.06601,742500.0
Clayton South,147.0,-37.93869,145.13717,588750.0
Clayton South,154.0,-37.95962,145.13565,658125.0
Clayton South,115.0,-37.93371,145.11219,716250.0
Coburg,138.0,-37.73748,144.97217,547500.0
Coburg North,25.0,-37.72699,144.98418,618750.0
Craigieburn,200.0,-37.58893,144.9224,468750.0
Craigieburn,140.0,-37.56828,144.90385,390000.0
Craigieburn,140.0,-37.58961,144.92845,397500.0
Craigieburn,0.0,-37.60902,144.91279,442500.0
Craigieburn,237.0,-37.60438,144.92017,536250.0
Croydon,177.0,-37.79219,145.29554,750000.0
Dallas,144.0,-37.66716,144.93495,450000.0
Dandenong,109.0,-37.98046,145.20487,427500.0
Dandenong,134.0,-37.99994,145.20786,483750.0
Dingley Village,151.0,-37.98564,145.12715,695250.0
Donvale,133.0,-37.80278,145.17769,726750.0
Donvale,166.0,-37.80111,145.1829,768750.0
Eltham,161.0,-37.72185,145.15299,645000.0
Epping,106.0,-37.64198,145.03041,427500.0
Epping,230.0,-37.62245,145.00944,574500.0
Epping,110.0,-37.65336,145.03721,472500.0
Ferntree Gully,195.0,-37.89446,145.27802,645000.0
Ferntree Gully,104.0,-37.87093,145.29266,551250.0
Fitzroy North,60.0,-37.78673,144.97899,690000.0
Glen Waverley,123.0,-37.8956,145.15502,806250.0
Glenroy,90.0,-37.6984,144.91756,585000.0
Glenroy,240.0,-37.71136,144.91981,900000.0
Gowanbrae,243.0,-37.70305,144.89815,675000.0
Greensborough,117.0,-37.71643,145.09929,538125.0
Hawthorn East,72.0,-37.82224,145.05763,791250.0
Heidelberg Heights,85.0,-37.73765,145.05405,570000.0
Keilor East,265.0,-37.75003,144.87261,862500.0
Keysborough,160.0,-37.98588,145.16307,600000.0
Knoxfield,123.0,-37.88826,145.24469,596250.0
Lalor,184.0,-37.6653,145.0211,584250.0
Meadow Heights,136.0,-37.64477,144.92889,393750.0
Mentone,241.0,-37.97761,145.07659,862500.0
Mill Park,140.0,-37.6703,145.06791,501000.0
Montmorency,183.0,-37.72196,145.1134,637500.0
Mount Waverley,132.0,-37.87148,145.12866,1102500.0
Newport,79.0,-37.84836,144.87408,552375.0
Newport,120.0,-37.83491,144.86864,780000.0
Newport,159.0,-37.84795,144.87468,735000.0
Newport,222.0,-37.84507,144.8792,1177500.0
Newport,133.0,-37.8458,144.88896,975000.0
Nunawading,119.0,-37.81028,145.17456,792000.0
Oakleigh South,174.0,-37.91383,145.10332,750000.0
Oakleigh South,185.0,-37.93006,145.08143,610125.0
Parkdale,138.0,-37.98639,145.07367,1023750.0
Point Cook,126.0,-37.91375,144.76608,375375.0
Preston,175.0,-37.73661,145.01725,998250.0
Richmond,68.0,-37.82105,145.0068,791250.0
Richmond,59.0,-37.81068,144.99394,637500.0
Ringwood North,131.0,-37.79259,145.22801,706500.0
Roxburgh Park,170.0,-37.62988,144.93295,450000.0
Roxburgh Park,211.0,-37.63105,144.92753,516375.0
Seabrook,111.0,-37.87734,144.75504,427500.0
Seddon,75.0,-37.80389,144.88711,612750.0
South Morang,174.0,-37.63931,145.06568,465750.0
Sunshine West,111.0,-37.78561,144.80739,525000.0
Sunshine West,187.0,-37.80053,144.80459,526875.0
Surrey Hills,144.0,-37.82091,145.09543,1425750.0
Taylors Hill,128.0,-37.71202,144.75072,367500.0
Taylors Hill,236.0,-37.715,144.74771,517500.0
Taylors Hill,182.0,-37.70936,144.76098,521250.0
Truganina,226.0,-37.83909,144.70557,500250.0
Wantirna,144.0,-37.86416,145.23162,799350.0
Watsonia,134.0,-37.70595,145.08493,776250.0
Watsonia North,154.0,-37.69368,145.08811,604500.0
Werribee,0.0,-37.90136,144.66925,412500.0
Williamstown,125.0,-37.86205,144.88557,1320000.0
Yarraville,135.0,-37.8148,144.88115,1170750.0
Airport West,130.0,-37.72741,144.87919,547500.0
Airport West,160.0,-37.72367,144.87059,577500.0
Airport West,100.0,-37.72459,144.87406,603750.0
Albert Park,77.0,-37.84588,144.95559,997500.0
Alphington,132.0,-37.77112,145.02893,1162500.0
Ardeer,197.0,-37.7753,144.7994,461250.0
Armadale,136.0,-37.86106,145.02513,1421250.0
Ascot Vale,170.0,-37.7755,144.9275,1226250.0
Ashburton,233.0,-37.86688,145.06925,1503750.0
Avondale Heights,96.0,-37.76342,144.86305,588750.0
Balwyn,100.0,-37.81266,145.09329,1068750.0
Balwyn North,154.0,-37.78144,145.07996,1125000.0
Balwyn North,0.0,-37.78396,145.07942,1125000.0
Bellfield,93.0,-37.7537,145.03382,834750.0
Bentleigh,131.0,-37.91655,145.04525,1222500.0
Bentleigh,0.0,-37.91456,145.04109,1297500.0
Bentleigh East,200.0,-37.93016,145.0726,870000.0
Bentleigh East,99.0,-37.92066,145.0669,750000.0
Briar Hill,116.0,-37.70216,145.12039,588750.0
Brunswick,176.0,-37.75587,144.95246,862500.0
Camberwell,119.0,-37.84954,145.0924,1275000.0
Carlton North,173.0,-37.7846,144.96995,1237500.0
Caulfield South,130.0,-37.88854,145.01938,1241250.0
